symbol,name,exchange,fee,network,price_usd,krw_fee
HPO,HPO,Bithumb,0.01,,0,0.0
GAME2,GAME2,Bithumb,0.01,,0,0.0
STRIKE,STRIKE,Bithumb,0.01,,0,0.0
ARDR,ARDR,Bithumb,0.01,,0,0.0
BOUNTY,BOUNTY,Bithumb,0.01,,0,0.0
SHELL,SHELL,Bithumb,0.01,,0,0.0
BERA,BERA,Bithumb,0.01,,6.72,100.8
PLUME,PLUME,Bithumb,0.01,,0.171096,2.56644
OBT,OBT,Bithumb,0.01,,0,0.0
TRUMP,TRUMP,Bithumb,0.01,,10.11,151.65
COOKIE,COOKIE,Bithumb,0.01,,0,0.0
GNO,GNO,Bithumb,0.01,,119.7,1795.5
VTHO,VTHO,Bithumb,0.01,,0,0.0
ANIME,ANIME,Bithumb,0.01,,0,0.0
RED,RED,Bithumb,0.01,,0,0.0
LAYER,LAYER,Bithumb,0.01,,1.37,20.55
KAITO,KAITO,Bithumb,0.01,,1.031,15.464999999999998
BMT,BMT,Bithumb,0.01,,0,0.0
PAXG,PAXG,Bithumb,0.01,,3144.02,47160.3
AVL,AVL,Bithumb,0.01,,0,0.0
PUNDIAI,PUNDIAI,Bithumb,0.01,,0,0.0
ELX,ELX,Bithumb,0.01,,0,0.0
COW,COW,Bithumb,0.01,,0,0.0
WAL,WAL,Bithumb,0.01,,0.456672,6.85008
ORCA,ORCA,Bithumb,0.01,,0,0.0
BTC,Bitcoin,Binance,0.0003,BTC,82241,37008.45
ETH,Ethereum,Binance,0.0007,ETH,1814.38,1905.099
XRP,XRP,Binance,0.2,XRP,2.08,624.0
BNB,BNB,Binance,0.00015,BSC,596.61,134.23725
USDT,Tether,Binance,1.0,TRC20,1.002,1503.0
SOL,Solana,Binance,0.002,SOL,124.6,373.8
ADA,Cardano,Binance,0.8,ADA,0.643855,772.626
DOGE,Dogecoin,Binance,4.0,DOGE,0.163403,980.418
LINK,Chainlink,Binance,0.34,ETH,13.23,6747.3
DOT,Polkadot,Binance,0.1,DOT,4.03,604.5
AVAX,Avalanche,Binance,0.01,AVAXC,18.68,280.2
MATIC,Polygon,Binance,0.1,MATIC,0.203699,30.554850000000002
SHIB,Shiba Inu,Binance,24000,ETH,1.217e-05,438.12
TRX,TRON,Binance,1,TRX,0.233652,350.478
ATOM,Cosmos,Binance,0.005,ATOM,4.29,32.175
XLM,Stellar,Binance,0.02,XLM,0.265127,7.95381
VET,VeChain,Binance,20,VET,0.022489,674.67
NEAR,NEAR Protocol,Binance,0.1,NEAR,2.54,381.0
ALGO,Algorand,Binance,0.01,ALGO,0.17705,2.6557500000000007
ETC,Ethereum Classic,Binance,0.01,ETC,16.69,250.35000000000005
XTZ,Tezos,Binance,0.1,XTZ,0.648193,97.22895
XVG,XVG,Binance,0.01,Unknown,0,0.0
DASH,DASH,Binance,0.01,Unknown,21.89,328.35
NEO,NEO,Binance,0.01,Unknown,5.01,75.15
DLT,DLT,Binance,0.01,Unknown,0,0.0
SNM,SNM,Binance,0.01,Unknown,0,0.0
EGLD,EGLD,Binance,0.01,Unknown,16.06,240.89999999999998
BTG,BTG,Binance,0.01,Unknown,0,0.0
DODO,DODO,Binance,0.01,Unknown,0,0.0
AUDIO,AUDIO,Binance,0.01,Unknown,0,0.0
SHELL,SHELL,Binance,0.01,Unknown,0,0.0
DOCK,DOCK,Binance,0.01,Unknown,0,0.0
PARTI,PARTI,Binance,0.01,Unknown,0,0.0
SCR,SCR,Binance,0.01,Unknown,0,0.0
REZ,REZ,Binance,0.01,Unknown,0,0.0
ONG,ONG,Binance,0.01,Unknown,0,0.0
RNDR,RNDR,Binance,0.01,Unknown,0,0.0
PERL,PERL,Binance,0.01,Unknown,0,0.0
TFUEL,TFUEL,Binance,0.01,Unknown,0.03435634,0.5153451
BTTC,BTTC,Binance,0.01,Unknown,0,0.0
SKY,SKY,Binance,0.01,Unknown,0,0.0
XRPBULL,XRPBULL,Binance,0.01,Unknown,0,0.0
T,T,Binance,0.01,Unknown,0,0.0
RAD,RAD,Binance,0.01,Unknown,0,0.0
LINA,LINA,Binance,0.01,Unknown,0,0.0
BERA,BERA,Binance,0.01,Unknown,6.72,100.8
TROY,TROY,Binance,0.01,Unknown,0,0.0
SUSHIUP,SUSHIUP,Binance,0.01,Unknown,0,0.0
MDX,MDX,Binance,0.01,Unknown,0,0.0
FOR,FOR,Binance,0.01,Unknown,0,0.0
BTCUP,BTCUP,Binance,0.01,Unknown,0,0.0
DEGO,DEGO,Binance,0.01,Unknown,0,0.0
MOVE,MOVE,Binance,0.01,Unknown,0.405845,6.087675000000001
LPT,LPT,Binance,0.01,Unknown,0,0.0
SYN,SYN,Binance,0.01,Unknown,0,0.0
PENGU,PENGU,Binance,0.01,Unknown,0.00556962,0.0835443
ME,ME,Binance,0.01,Unknown,0,0.0
GMX,GMX,Binance,0.01,Unknown,0,0.0
BZRX,BZRX,Binance,0.01,Unknown,0,0.0
HSR,HSR,Binance,0.01,Unknown,0,0.0
SSV,SSV,Binance,0.01,Unknown,0,0.0
BADGER,BADGER,Binance,0.01,Unknown,0,0.0
LAYER,LAYER,Binance,0.01,Unknown,1.37,20.55
TRB,TRB,Binance,0.01,Unknown,0,0.0
LRC,LRC,Binance,0.01,Unknown,0,0.0
FORM,FORM,Binance,0.01,Unknown,0,0.0
EOSBEAR,EOSBEAR,Binance,0.01,Unknown,0,0.0
NOT,NOT,Binance,0.01,Unknown,0.00226762,0.034014300000000004
BCPT,BCPT,Binance,0.01,Unknown,0,0.0
FXS,FXS,Binance,0.01,Unknown,0,0.0
FLOW,FLOW,Binance,0.2,ETH,0.379101,113.73030000000001
XRPDOWN,XRPDOWN,Binance,0.01,Unknown,0,0.0
DYDX,DYDX,Binance,0.01,Unknown,0.623906,9.35859
SUI,SUI,Binance,0.01,Unknown,2.22,33.300000000000004
CGPT,CGPT,Binance,0.01,Unknown,0,0.0
AUTO,AUTO,Binance,0.01,Unknown,0,0.0
SALT,SALT,Binance,0.01,Unknown,0,0.0
AGI,AGI,Binance,0.01,Unknown,0,0.0
EVX,EVX,Binance,0.01,Unknown,0,0.0
VIB,VIB,Binance,0.01,Unknown,0,0.0
AMP,AMP,Binance,0.01,Unknown,0.00382573,0.057385950000000005
EDO,EDO,Binance,0.01,Unknown,0,0.0
HEGIC,HEGIC,Binance,0.01,Unknown,0,0.0
ZRX,ZRX,Binance,0.01,Unknown,0,0.0
KAVA,KAVA,Binance,0.01,Unknown,0.428158,6.42237
ENG,ENG,Binance,0.01,Unknown,0,0.0
SNT,SNT,Binance,0.01,Unknown,0,0.0
INJ,INJ,Binance,0.01,Unknown,8.65,129.75
FLUX,FLUX,Binance,0.01,Unknown,0,0.0
MULTI,MULTI,Binance,0.01,Unknown,0,0.0
AAVEDOWN,AAVEDOWN,Binance,0.01,Unknown,0,0.0
XNO,XNO,Binance,0.01,Unknown,0,0.0
BCHUP,BCHUP,Binance,0.01,Unknown,0,0.0
SUN,SUN,Binance,0.01,Unknown,0,0.0
ALICE,ALICE,Binance,0.01,Unknown,0,0.0
OP,OP,Binance,0.01,Unknown,0.739009,11.085135000000001
SC,SC,Binance,0.01,Unknown,0,0.0
CVX,CVX,Binance,0.01,Unknown,0,0.0
ARB,ARB,Binance,0.01,Unknown,0.325536,4.88304
1INCHUP,1INCHUP,Binance,0.01,Unknown,0,0.0
APPC,APPC,Binance,0.01,Unknown,0,0.0
CTK,CTK,Binance,0.01,Unknown,0,0.0
ETHBULL,ETHBULL,Binance,0.01,Unknown,0,0.0
ALPACA,ALPACA,Binance,0.01,Unknown,0,0.0
ATA,ATA,Binance,0.01,Unknown,0,0.0
LUMIA,LUMIA,Binance,0.01,Unknown,0,0.0
RLC,RLC,Binance,0.01,Unknown,0,0.0
LUNC,LUNC,Binance,0.01,Unknown,6.005e-05,0.0009007500000000001
BCH,BCH,Binance,0.01,Unknown,299.15,4487.249999999999
HIFI,HIFI,Binance,0.01,Unknown,0,0.0
ALT,ALT,Binance,0.01,Unknown,0,0.0
ANC,ANC,Binance,0.01,Unknown,0,0.0
TNSR,TNSR,Binance,0.01,Unknown,0,0.0
BTCDOWN,BTCDOWN,Binance,0.01,Unknown,0,0.0
QUICK,QUICK,Binance,0.01,Unknown,0,0.0
HIVE,HIVE,Binance,0.01,Unknown,0,0.0
XLMUP,XLMUP,Binance,0.01,Unknown,0,0.0
CHR,CHR,Binance,0.01,Unknown,0,0.0
RENBTC,RENBTC,Binance,0.01,Unknown,0,0.0
G,G,Binance,0.01,Unknown,0,0.0
JTO,JTO,Binance,0.01,Unknown,2.2,33.00000000000001
YGG,YGG,Binance,0.01,Unknown,0,0.0
BCC,BCC,Binance,0.01,Unknown,0,0.0
BURGER,BURGER,Binance,0.01,Unknown,0,0.0
MFT,MFT,Binance,0.01,Unknown,0,0.0
STRAT,STRAT,Binance,0.01,Unknown,0,0.0
BTCST,BTCST,Binance,0.01,Unknown,0,0.0
COMP,COMP,Binance,0.01,Unknown,38.95,584.2500000000001
PEOPLE,PEOPLE,Binance,0.01,Unknown,0,0.0
MKR,MKR,Binance,0.01,Unknown,1294.58,19418.7
ETHBEAR,ETHBEAR,Binance,0.01,Unknown,0,0.0
NU,NU,Binance,0.01,Unknown,0,0.0
JUV,JUV,Binance,0.01,Unknown,0,0.0
INS,INS,Binance,0.01,Unknown,0,0.0
ICN,ICN,Binance,0.01,Unknown,0,0.0
AR,AR,Binance,0.01,Unknown,6.3,94.5
FILDOWN,FILDOWN,Binance,0.01,Unknown,0,0.0
XVS,XVS,Binance,0.01,Unknown,0,0.0
BEL,BEL,Binance,0.01,Unknown,0,0.0
AAVE,AAVE,Binance,0.01,Unknown,156.38,2345.7000000000003
KP3R,KP3R,Binance,0.01,Unknown,0,0.0
ENA,ENA,Binance,0.01,Unknown,0.351358,5.270370000000001
DATA,DATA,Binance,0.01,Unknown,0,0.0
BNSOL,BNSOL,Binance,0.01,Unknown,129.22,1938.3
MEME,MEME,Binance,0.01,Unknown,0,0.0
WOO,WOO,Binance,0.01,Unknown,0,0.0
ZIL,ZIL,Binance,0.2,ETH,0.01117505,3.3525150000000004
ETHUP,ETHUP,Binance,0.01,Unknown,0,0.0
AION,AION,Binance,0.01,Unknown,0,0.0
TRUMP,TRUMP,Binance,0.01,Unknown,10.11,151.65
NTRN,NTRN,Binance,0.01,Unknown,0,0.0
XUSD,XUSD,Binance,0.01,Unknown,0,0.0
SOLV,SOLV,Binance,0.01,Unknown,0,0.0
ANY,ANY,Binance,0.01,Unknown,0,0.0
SEI,SEI,Binance,0.01,Unknown,0.170807,2.562105
REN,REN,Binance,0.01,Unknown,0,0.0
WIF,WIF,Binance,0.01,Unknown,0.4263,6.394500000000001
PLA,PLA,Binance,0.01,Unknown,0,0.0
BUSD,BUSD,Binance,0.01,Unknown,0.999226,14.988389999999999
RUNE,RUNE,Binance,0.01,Unknown,1.12,16.800000000000004
YOYO,YOYO,Binance,0.01,Unknown,0,0.0
BETA,BETA,Binance,0.01,Unknown,0,0.0
GHST,GHST,Binance,0.01,Unknown,0,0.0
JST,JST,Binance,0.01,Unknown,0.03061926,0.45928889999999994
REP,REP,Binance,0.01,Unknown,0,0.0
NEBL,NEBL,Binance,0.01,Unknown,0,0.0
LINKUP,LINKUP,Binance,0.01,Unknown,0,0.0
EPS,EPS,Binance,0.01,Unknown,0,0.0
COW,COW,Binance,0.01,Unknown,0,0.0
KAITO,KAITO,Binance,0.01,Unknown,1.031,15.464999999999998
TORN,TORN,Binance,0.01,Unknown,0,0.0
FLM,FLM,Binance,0.01,Unknown,0,0.0
AKRO,AKRO,Binance,0.01,Unknown,0,0.0
SWRV,SWRV,Binance,0.01,Unknown,0,0.0
VOXEL,VOXEL,Binance,0.01,Unknown,0,0.0
ONE,ONE,Binance,0.01,Unknown,0,0.0
WAVES,WAVES,Binance,0.01,Unknown,0,0.0
SFP,SFP,Binance,0.01,Unknown,0.494943,7.424145000000001
QTUM,QTUM,Binance,0.2,ETH,0,0.0
VEN,VEN,Binance,0.01,Unknown,0,0.0
WAN,WAN,Binance,0.01,Unknown,0,0.0
ID,ID,Binance,0.01,Unknown,0,0.0
PROS,PROS,Binance,0.01,Unknown,0,0.0
USDP,USDP,Binance,0.01,Unknown,0,0.0
KDA,KDA,Binance,0.01,Unknown,0,0.0
YFIUP,YFIUP,Binance,0.01,Unknown,0,0.0
ELF,ELF,Binance,0.01,Unknown,0,0.0
STORM,STORM,Binance,0.01,Unknown,0,0.0
METIS,METIS,Binance,0.01,Unknown,0,0.0
PNUT,PNUT,Binance,0.01,Unknown,0,0.0
MDT,MDT,Binance,0.01,Unknown,0,0.0
FLOKI,FLOKI,Binance,0.01,Unknown,5.775e-05,0.00086625
BAR,BAR,Binance,0.01,Unknown,0,0.0
TWT,TWT,Binance,0.01,Unknown,0.851537,12.773055
ARK,ARK,Binance,0.01,Unknown,0,0.0
RENDER,RENDER,Binance,0.01,Unknown,3.39,50.85
NBS,NBS,Binance,0.01,Unknown,0,0.0
SXPUP,SXPUP,Binance,0.01,Unknown,0,0.0
AGIX,AGIX,Binance,0.01,Unknown,0,0.0
XAI,XAI,Binance,0.01,Unknown,0,0.0
HARD,HARD,Binance,0.01,Unknown,0,0.0
FIS,FIS,Binance,0.01,Unknown,0,0.0
SUPER,SUPER,Binance,0.01,Unknown,0.491166,7.36749
LSK,LSK,Binance,0.01,Unknown,0,0.0
KMD,KMD,Binance,0.01,Unknown,0,0.0
BB,BB,Binance,0.01,Unknown,0,0.0
TNB,TNB,Binance,0.01,Unknown,0,0.0
VITE,VITE,Binance,0.01,Unknown,0,0.0
MC,MC,Binance,0.01,Unknown,0,0.0
BAL,BAL,Binance,0.01,Unknown,0,0.0
NKN,NKN,Binance,0.01,Unknown,0,0.0
SUSD,SUSD,Binance,0.01,Unknown,0,0.0
XMR,XMR,Binance,0.01,Unknown,216.32,3244.8
BEAM,BEAM,Binance,0.01,Unknown,0.00704982,0.1057473
RDNT,RDNT,Binance,0.01,Unknown,0,0.0
PEPE,PEPE,Binance,0.01,Unknown,7.03e-06,0.00010544999999999999
CETUS,CETUS,Binance,0.01,Unknown,0,0.0
FUEL,FUEL,Binance,0.01,Unknown,0,0.0
VIA,VIA,Binance,0.01,Unknown,0,0.0
HOT,HOT,Binance,0.01,Unknown,0,0.0
UNI,UNI,Binance,0.01,Unknown,5.88,88.2
NEXO,NEXO,Binance,0.01,Unknown,1.051,15.765
PDA,PDA,Binance,0.01,Unknown,0,0.0
MDA,MDA,Binance,0.01,Unknown,0,0.0
WPR,WPR,Binance,0.01,Unknown,0,0.0
IOST,IOST,Binance,0.01,Unknown,0,0.0
BTCB,BTCB,Binance,0.01,Unknown,0,0.0
ANKR,ANKR,Binance,0.01,Unknown,0,0.0
EIGEN,EIGEN,Binance,0.01,Unknown,0.919949,13.799235000000001
HC,HC,Binance,0.01,Unknown,0,0.0
CELO,CELO,Binance,0.01,Unknown,0,0.0
IQ,IQ,Binance,0.01,Unknown,0,0.0
EASY,EASY,Binance,0.01,Unknown,0,0.0
PROM,PROM,Binance,0.01,Unknown,0,0.0
AE,AE,Binance,0.01,Unknown,0,0.0
AMB,AMB,Binance,0.01,Unknown,0,0.0
PYR,PYR,Binance,0.01,Unknown,0,0.0
API3,API3,Binance,0.01,Unknown,0,0.0
COOKIE,COOKIE,Binance,0.01,Unknown,0,0.0
POA,POA,Binance,0.01,Unknown,0,0.0
SNGLS,SNGLS,Binance,0.01,Unknown,0,0.0
WTC,WTC,Binance,0.01,Unknown,0,0.0
OST,OST,Binance,0.01,Unknown,0,0.0
NPXS,NPXS,Binance,0.01,Unknown,0,0.0
POE,POE,Binance,0.01,Unknown,0,0.0
HFT,HFT,Binance,0.01,Unknown,0,0.0
LOKA,LOKA,Binance,0.01,Unknown,0,0.0
GNS,GNS,Binance,0.01,Unknown,0,0.0
PHB,PHB,Binance,0.01,Unknown,0,0.0
ZEN,ZEN,Binance,0.01,Unknown,0,0.0
GAL,GAL,Binance,0.01,Unknown,0,0.0
FIL,FIL,Binance,0.01,Unknown,2.76,41.4
BROCCOLI714,BROCCOLI714,Binance,0.01,Unknown,0,0.0
CITY,CITY,Binance,0.01,Unknown,0,0.0
IOTX,IOTX,Binance,0.01,Unknown,0,0.0
1INCH,1INCH,Binance,0.01,Unknown,0.188017,2.8202549999999995
STORJ,STORJ,Binance,0.01,Unknown,0,0.0
THETA,THETA,Binance,0.01,Unknown,0.807815,12.117225
NAS,NAS,Binance,0.01,Unknown,0,0.0
RONIN,RONIN,Binance,0.01,Unknown,0,0.0
BIFI,BIFI,Binance,0.01,Unknown,0,0.0
ICX,ICX,Binance,0.01,Unknown,0,0.0
SAND,SAND,Binance,0.2,ETH,0.27002,81.006
POND,POND,Binance,0.01,Unknown,0,0.0
USDC,USDC,Binance,0.01,Unknown,0.999481,14.992215
QKC,QKC,Binance,0.01,Unknown,0,0.0
LUNA,LUNA,Binance,0.01,Unknown,0,0.0
UNFI,UNFI,Binance,0.01,Unknown,0,0.0
CRV,CRV,Binance,0.01,Unknown,0.456888,6.85332
GNO,GNO,Binance,0.01,Unknown,119.7,1795.5
TIA,TIA,Binance,0.01,Unknown,3.16,47.4
PSG,PSG,Binance,0.01,Unknown,0,0.0
IMX,IMX,Binance,0.01,Unknown,0.53193,7.97895
USDS,USDS,Binance,0.01,Unknown,0.999962,14.99943
1000CAT,1000CAT,Binance,0.01,Unknown,0,0.0
SANTOS,SANTOS,Binance,0.01,Unknown,0,0.0
AVA,AVA,Binance,0.01,Unknown,0,0.0
BNBUP,BNBUP,Binance,0.01,Unknown,0,0.0
OAX,OAX,Binance,0.01,Unknown,0,0.0
BETH,BETH,Binance,0.01,Unknown,0,0.0
CAKE,CAKE,Binance,0.01,Unknown,1.96,29.400000000000002
UTK,UTK,Binance,0.01,Unknown,0,0.0
BCD,BCD,Binance,0.01,Unknown,0,0.0
BQX,BQX,Binance,0.01,Unknown,0,0.0
STG,STG,Binance,0.01,Unknown,0,0.0
CATI,CATI,Binance,0.01,Unknown,0,0.0
BCHA,BCHA,Binance,0.01,Unknown,0,0.0
WABI,WABI,Binance,0.01,Unknown,0,0.0
ALPHA,ALPHA,Binance,0.01,Unknown,0,0.0
SLP,SLP,Binance,0.01,Unknown,0,0.0
BAKE,BAKE,Binance,0.01,Unknown,0,0.0
RARE,RARE,Binance,0.01,Unknown,0,0.0
APT,APT,Binance,0.01,Unknown,5.2,78.0
BCHSV,BCHSV,Binance,0.01,Unknown,0,0.0
BMT,BMT,Binance,0.01,Unknown,0,0.0
AEUR,AEUR,Binance,0.01,Unknown,0,0.0
TNT,TNT,Binance,0.01,Unknown,0,0.0
WBETH,WBETH,Binance,0.01,Unknown,0,0.0
POWR,POWR,Binance,0.01,Unknown,0,0.0
NAV,NAV,Binance,0.01,Unknown,0,0.0
BLUR,BLUR,Binance,0.01,Unknown,0.104088,1.56132
QNT,QNT,Binance,0.01,Unknown,67.9,1018.5000000000001
EDU,EDU,Binance,0.01,Unknown,0,0.0
HIGH,HIGH,Binance,0.01,Unknown,0,0.0
MAGIC,MAGIC,Binance,0.01,Unknown,0,0.0
SRM,SRM,Binance,0.01,Unknown,0,0.0
ACH,ACH,Binance,0.01,Unknown,0,0.0
SUSHIDOWN,SUSHIDOWN,Binance,0.01,Unknown,0,0.0
